ID_UBICACIO,DS_UBICACIO,ID_TIPUS_DEPENDENCIA,ID_EDIFICI,QL_PORTA,IND_METRES,ID_SN_BAIXA
B5/016,Despatx de Direcció Clín/Soc.,10,B,B5/016    ,15.0,N
S/251,Despatx de Microelectrònica,10,S,S/251     ,19.0,N
B5/045,Despatx de becaris,10,B,B5/045    ,26.0,N
C1/016,Despatx de direcció,10,C,C1/016    ,34.0,N
A1/1223,Despatx de disseny SPUAB,10,A,A1/1223   ,12.0,S
L/037,Despatx de préstec,10,L,L/037     ,22.0,N
B5C/015,Despatx degà/degana,10,B,B5C/015   ,41.0,N
K/0025,Despatx degà/degana,10,K,K/0025    ,29.0,N
V0/040,Despatx degà/degana,10,V,V0/040    ,50.0,N
I0/108,Despatx del cap,10,I,I0/108    ,25.0,N
I0/122,Despatx del cap,10,I,I0/122    ,25.0,N
I0/218,Despatx del cap,10,I,I0/218    ,23.0,N
I0/410,Despatx del cap,10,I,I0/410    ,23.0,N
G6/109,Despatx del director SAED,10,G,G6/109    ,34.0,N
B4/031,Despatx direcció,10,B4,B4/031    ,11.0,N
K/0021,Despatx gestor departamental,10,K,K/0021    ,20.0,N
C1/117-1,Despatx interior,16,C,C1/117-1  ,8.0,N
V0/165C,Despatx interior Bioquímica,10,V,V0/165C   ,11.0,N
B1/121,Despatx professorat,10,B,B1/121    ,17.0,N
B2/-136,Despatx professorat,10,B,B2/-136   ,16.0,N
B2/-140,Despatx professorat,10,B,B2/-140   ,15.0,N
B2/-142,Despatx professorat,10,B,B2/-142   ,15.0,N
B2/-148,Despatx professorat,10,B,B2/-148   ,15.0,N
B2/-152,Despatx professorat,10,B,B2/-152   ,14.0,N
B2/-158,Despatx professorat,10,B,B2/-158   ,16.0,N
B2/020,Despatx professorat,10,B,B2/020    ,17.0,N
B2/040,Despatx professorat,10,B,B2/040    ,21.0,N
B2/048,Despatx professorat,10,B,B2/048    ,18.0,N
B2/110,Despatx professorat,10,B,B2/110    ,23.0,N
B2/115,Despatx professorat,10,B,B2/115    ,23.0,N
B2/124,Despatx professorat,10,B,B2/124    ,36.0,N
B2/126,Despatx professorat,10,B,B2/126    ,23.0,N
B2/148,Despatx professorat,10,B,B2/148    ,19.0,N
B2/172,Despatx professorat,10,B,B2/172    ,17.0,N
B3/050,Despatx professorat,10,B,B3/050    ,24.0,N
B3/068,Despatx professorat,10,B,B3/068    ,17.0,N
B3/072,Despatx professorat,10,B,B3/072    ,17.0,N
B3/080,Despatx professorat,10,B,B3/080    ,16.0,N
B3/080A,Despatx professorat,10,B,B3/080A   ,14.0,N
B3/113,Despatx professorat,10,B,B3/113    ,23.0,N
B3/134,Despatx professorat,10,B,B3/134    ,20.0,N
B3/148,Despatx professorat,10,B,B3/148    ,20.0,N
B3/172,Despatx professorat,10,B,B3/172    ,17.0,N
B3BIS/053,Despatx professorat,10,B,B3BIS/053 ,29.0,N
B3BIS/077A,Despatx professorat,10,B,B3BIS/077A,14.0,N
B3BIS/181,Despatx professorat,10,B,B3BIS/181 ,14.0,N
B3BIS/185,Despatx professorat,10,B,B3BIS/185 ,14.0,N
B3BIS/193,Despatx professorat,10,B,B3BIS/193 ,14.0,N
C2/020,Despatx professorat,10,C,C2/020    ,20.0,N
C2/106,Despatx professorat,10,C,C2/106    ,20.0,N
C2/128,Despatx professorat,10,C,C2/128    ,23.0,N
C2/188,Despatx professorat,10,C,C2/188    ,19.0,N
C2/190,Despatx professorat,10,C,C2/190    ,19.0,N
G6/146,Despatx professorat,10,G,G6/146    ,18.0,N
G6/165,Despatx professorat,10,G,G6/165    ,18.0,N
G6/266,Despatx professorat,10,G,G6/266    ,18.0,N
SAF1/102,Despatx professorat,10,SF1,SAF1/102  ,15.0,N
S/111,Despatx secretaries direcció,16,S,S/111     ,35.0,N
B1/1054,Despatx 2,10,B,B1/1054   ,19.0,N
C5/157,Despatx 2,10,C,C5/157    ,17.0,N
B1/1102,Despatx 25,10,B,B1/1102   ,19.0,N
B1/1096,Despatx 26,10,B,B1/1096   ,19.0,N
B1/1090,Despatx 31,10,B,B1/1090   ,19.0,N
GL/305-3,Despatx 3r cicle DEMPC,10,G,GL/305-3  ,30.0,N
GL/202B,Despatx 3r cicle DMCE,10,G,GL/202B   ,35.0,N
GL/305-2,Despatx 3r cicle Ped. Sistem.,10,G,GL/305-2  ,33.0,N
B1/1062,Despatx 6,10,B,B1/1062   ,19.0,N
G5/114,Despatx Administració,16,G,G5/114    ,21.0,N
V0/018,Despatx Administrador/a centre,10,V,V0/018    ,31.0,N
V0/330,Despatx Agricultura,10,V,V0/330    ,15.0,N
S/252,Despatx Arquitectura Ordinador,10,S,S/252     ,19.0,N
S/253,Despatx Arquitectura Ordinador,10,S,S/253     ,19.0,N
V0/314,Despatx Becaris Prod. Animal,10,V,V0/314    ,27.0,N
C5B/-108,Despatx CREAF,10,C,C5B/-108  ,15.0,N
C3/037,Despatx Cap Gestió Econòmica,10,C,C3/037    ,18.0,N
A222,Despatx Compt. Analítica,10,A,A222      ,30.0,S
G6/216,Despatx Cultura de la Pau,10,G,G6/216    ,20.0,S
U/306,Despatx Delegat Rector,10,U,U/306     ,19.0,N
I/0043,Despatx Dret P. i C. Hist.Jur.,10,I,I/0043    ,27.0,N
MRA/115,Despatx Drets Humans,10,MRA,MRA/115   ,16.0,N
S/215,Despatx EUI,10,S,S/215     ,10.0,N
I0/106,Despatx Economia,10,I,I0/106    ,26.0,N
S/260,Despatx Eng.Inf. i Comunicació,10,S,S/260     ,19.0,N
I/0018,Despatx Facultat,10,I,I/0018    ,12.0,N
C1/341-1,Despatx Fanerogàmia,10,C,C1/341-1  ,20.0,N
S/254,Despatx Filologia Anglesa,10,S,S/254     ,19.0,N
I0/305,Despatx Filologia Catalana,10,I,I0/305    ,26.0,N
A/0050,Despatx Form.Prof.Prim.Inf.,10,A,A/0050    ,24.0,N
A/1121,Despatx Gerent,10,A,A/1121    ,50.0,N
V0/017,Despatx H/Ap,10,V,V0/017    ,23.0,N
V0/029,Despatx H/Ap,10,V,V0/029    ,15.0,N
MRA/204,Despatx Inst.d'Estudis Metrops,12,MRA,MRA/204   ,18.0,N
MRA/211,Despatx Inst.d'Estudis Metrops,12,MRA,MRA/211   ,15.0,N
MRA/215,Despatx Inst.d'Estudis Metrops,12,MRA,MRA/215   ,15.0,N
B3BIS/-109,Despatx LIAM,10,B,B3BIS/-109,68.0,N
S/208,Despatx Matemàtiques,10,S,S/208     ,19.0,N
D/204,Despatx OAID,10,D,D/204     ,45.0,N
D/205,Despatx OAID,10,D,D/205     ,60.0,N
D/014,Despatx PIC,10,D,D/014     ,44.0,N
MRA/126,Despatx Parc de Recerca,12,MRA,MRA/126   ,37.0,N
I/0017,Despatx Periodisme,10,I,I/0017    ,16.0,N
G6/027,Instal·lacions,36,G,G6/027    ,6.0,N
EST/022,Instal·lacions de maquinària,36,EST,EST/022   ,9.0,N
J/-109.4,Instal·lació Ascensor,36,J,J/-109.4  ,7.0,N
X/IMPU,Institut Municipal Psiquiàtric,11,X,X/IMPU    ,1.0,N
C7/124,Instrumentació Pràctiques,21,C,C7/124    ,31.0,N
C7/324-1,Instrumental de Química,21,C,C7/324-1  ,29.0,S
B11/028.2,Interior lavabos homes neteja,12,B,B11/028.2 ,3.0,N
QC/2141.2,LAVABOS,23,Q,QC/2141.2 ,1.0,N
Q2/0019,Lab. Integrat Informàtica 5,21,Q,Q2/0019   ,51.0,N
V0/310A,"Lab. Prod., Agric. i Nutric.",20,V,V0/310A   ,9.0,N
V0/116,Lab. Ultramicroton U. Biol. An,20,V,V0/116    ,17.0,N
M4/013,Lab. de docència (Biologia),21,M,M4/013    ,98.0,N
V1/226,Laborari docent-preparacions,21,V,V1/226    ,50.0,N
B5/158.24,Laboratori,20,B,B5/158.24 ,13.0,N
B5/158.28,Laboratori,20,B,B5/158.28 ,11.0,N
C2/228,Laboratori,20,C,C2/228    ,115.0,N
C5/339.1,Laboratori,10,C,C5/339.1  ,25.0,N
C5/413,Laboratori,21,C,C5/413    ,11.0,N
C5B/-106C,Laboratori,20,C,C5B/-106C ,15.0,N
C7/319,Laboratori,20,C,C7/319    ,53.0,N
C7/323,Laboratori,20,C,C7/323    ,50.0,N
C7/430,Laboratori,21,C,C7/430    ,42.0,S
EST/-123,Laboratori,20,EST,EST/-123  ,9.0,N
HSP/-116,Laboratori,20,HSP,HSP/-116  ,18.0,N
Q6/2009,Laboratori,21,Q,Q6/2009   ,45.0,N
QC/2043,Laboratori,20,Q,QC/2043   ,36.0,N
QC/2053,Laboratori,20,Q,QC/2053   ,18.0,N
QC/3088,Laboratori,21,Q,QC/3088   ,91.0,N
HDM/-103,Laboratori 2,21,HDM,HDM/-103  ,67.0,N
V0/136,Despatx tècnics informàtica,10,V,V0/136    ,26.0,N
B4/033,Despatx vicedirecció,10,B4,B4/033    ,11.0,N
B7/116,Despatx visitants,10,B,B7/116    ,15.0,N
C1/339,Despatx visitants,10,C,C1/339    ,16.0,N
C0/029,Despaxt Secretaria Degà Biociè,16,C,C0/029    ,22.0,N
C7/039,Despaxt de direcció,16,C,C7/039    ,27.0,N
C5B/044,Digestions àcides,20,C,C5B/044   ,20.0,N
N/-2031,Dipòsit D-15,24,N,N/-2031   ,83.0,N
N/-2027,Dipòsit D-19,24,N,N/-2027   ,83.0,N
N/-2033.1,Dipósit D-13,24,N,N/-2033.1 ,78.0,N
N/-2027.1,Dipósit D-19,24,N,N/-2027.1 ,78.0,N
B7/1082,Direcció,10,B,B7/1082   ,19.0,N
B3/034,Direcció Departament,10,B,B3/034    ,19.0,N
A/1105,Direcció d'Organització,10,A,A/1105    ,29.0,N
HCV/-119,Distribuidor,27,HCV,HCV/-119  ,73.0,N
F/001,Distribuïdor,43,F,F/001     ,24.0,N
G6/119,Distribuïdor,27,G,G6/119    ,9.0,N
G6/238,Distribuïdor,27,G,G6/238    ,17.0,N
L/318,Distribuïdor,27,L,L/318     ,6.0,N
M3/3361,Distribuïdor d'accés a serveis,43,M,M3/3361   ,2.0,N
M0/225,Distribuïdor interior,43,M,M0/225    ,5.0,N
V3/005B,Dormitori Guàrdies UPA,33,V,V3/005B   ,20.0,N
C7B/008,Dutxa,23,C,C7B/008   ,5.0,N
H/106,Dutxa,23,H,H/106     ,3.0,N
M6/011,Dutxes i vestuari dones,44,M,M6/011    ,4.0,N
VU/TURISME,EU Turisme,10,VU,VU/TURISME,1.0,S
QP/0020.1,Edifici residus annexe,24,Q,QP/0020.1 ,18.0,N
C7/023,Entrada Facultat nord,27,C,C7/023    ,9.0,N
B11/101,Entrada edif.per sala revistes,43,B,B11/101   ,11.0,N
HCV/CC01,Escales,27,HCV,HCV/CC01  ,9.0,N
N/1020,Escales,27,N,N/1020    ,16.0,N
W/012,Escales,27,W,W/012     ,13.0,N
M5/0E1,Escales (Serv. Fotoc. Vilema),27,M,M5/0E1    ,8.0,N
M3/1E1,Escales (cap a la M2),27,M,M3/1E1    ,37.0,N
I0/ES23,Escales accés deganat/adminis.,27,I,I0/ES23   ,35.0,N
M0/0E2,Escales d'accés a M0-P1,27,M,M0/0E2    ,37.0,N
H/311,Escales d'emergencia,27,H,H/311     ,1.0,N
I0/ES15,Escales interior sala calderes,27,I,I0/ES15   ,16.0,N
I0/ES14,Escales interiors bar,27,I,I0/ES14   ,16.0,N
S/007A,Escales manteniment Biblioteca,27,S,S/007A    ,2.0,N
I0/ES11,Escales planta 1 a 2 senar,27,I,I0/ES11   ,11.0,N
C3/026,Espai CEDIC lab. sincrotró,12,C,C3/026    ,349.0,N
I0/005,Espai ascensor,36,I,I0/005    ,3.0,S
N/4005,Espai exterior,14,N,N/4005    ,12.0,N
B11/208.1,Espai impressores/fotocopiad.,16,B,B11/208.1 ,11.0,N
B3/-109.1,Espai instal·lacions,36,B,B3/-109.1 ,5.0,N
B11/115,Espai multifunció,24,B,B11/115   ,19.0,N
I0/101B,Espai neteja,12,I,I0/101B   ,3.0,N
QC/3086,Espais d'Adm i Ser.,16,Q,QC/3086   ,18.0,N
B5L/-111,Estabulari,15,B,B5L/-111  ,11.0,N
C2/043,Estabulari,15,C,C2/043    ,6.0,N
C2/047,Estabulari,15,C,C2/047    ,6.0,N
I2/024,Estudi de continuÏtat 3,22,I,I2/024    ,10.0,N
EST/-113,F1 Cria-Mant. Animals Rosegado,15,EST,EST/-113  ,14.0,N
C7/-112,Fermentacions II,20,C,C7/-112   ,35.0,N
M0/007,Fotocopiadora (autoservei),16,M,M0/007    ,12.0,N
B0/-302,Fotocòpies,16,B,B0/-302   ,31.0,N
B1/-109,Fotocòpies,12,B,B1/-109   ,98.0,N
B7/012,Fotocòpies,12,B,B7/012    ,79.0,N
C0/036,Fotocòpies,8,C,C0/036    ,15.0,N
C3/139,Fotocòpies,10,C,C3/139    ,7.0,N
K/0055,Fotocòpies,12,K,K/0055    ,18.0,N
A/1030,Gabinet Juridíc (administració,10,A,A/1030    ,14.0,N
N/-2017,Galeria Bomba d'Aigua,36,N,N/-2017   ,32.0,N
IBB/014,Genètica Molecular Bacteriana,20,IBB,IBB/014   ,54.0,N
HSP/014,Gestió Acadèmica- SLIPI,16,HSP,HSP/014   ,44.0,N
M0/210,Gestió Econòmica,16,M,M0/210    ,57.0,N
VG/019,Gàbies gossos,15,V,VG/019    ,4.0,N
EST/-124,H4 Cria-Mant. Animals Rosegado,15,EST,EST/-124  ,9.0,N
QC/0030,Habitació Banc Santander,41,Q,QC/0030   ,28.0,N
C1/010,Hall i passadís,27,C,C1/010    ,305.0,N
A/PENDENT,Històric per localitzar 05/03,10,A,A/PENDENT ,1.0,N
X/WHMI5,Hosp. Maternoinfantil 5a plant,11,X,X/WHMI5   ,1.0,N
X/WHG-MI2,Hosp.Gen.Med.Interna D.Esteban,11,X,X/WHG-MI2 ,1.0,N
X/HVH,Hospital Vall d'Hebron,11,X,0         ,1.0,S
A/-122.1,Impremta,10,A,A/-122.1  ,28.0,N
C3/034,Laboratori de docència,21,C,C3/034    ,43.0,S
C5/-114,Laboratori de docència,21,C,C5/-114   ,14.0,N
C1/139-1,Laboratori de receca,20,C,C1/139-1  ,7.0,N
C1/311,Laboratori de receca,20,C,C1/311    ,7.0,N
C1/317,Laboratori de receca,20,C,C1/317    ,55.0,S
C2/-114,Laboratori de receca,20,C,C2/-114   ,35.0,N
C2/125,Laboratori de receca,10,C,C2/125    ,19.0,N
C2/420,Laboratori de receca,20,C,C2/420    ,26.0,N
C3/313,Laboratori de receca,20,C,C3/313    ,84.0,N
C7/120,Laboratori de receca,20,C,C7/120    ,25.0,N
C7/211,Laboratori de receca,20,C,C7/211    ,8.0,N
C7/213,Laboratori de receca,20,C,C7/213    ,10.0,N
C7/220,Laboratori de receca,20,C,C7/220    ,19.0,N
C7/257,Laboratori de receca,20,C,C7/257    ,52.0,N
QC/1031,Laboratori de receca,20,Q,QC/1031   ,36.0,N
Z2/2321,Laboratori de receca,20,C,Z2/2321   ,12.0,S
Z5B/014,Laboratori de receca,20,C,Z5B/014   ,42.0,S
B7B/101,Laboratori de recerca,20,B,B7B/101   ,30.0,N
C2/-116,Laboratori de recerca,20,C,C2/-116   ,30.0,N
C3/115,Laboratori de recerca,20,C,C3/115    ,33.0,N
C3/119,Laboratori de recerca,20,C,C3/119    ,25.0,N
C3/327,Laboratori de recerca,20,C,C3/327    ,69.0,N
C5/306-2,Laboratori de recerca,20,C,C5/306-2  ,20.0,N
C7/-106,Laboratori de recerca,20,C,C7/-106   ,23.0,N
C7/038,Laboratori de recerca,20,C,C7/038    ,47.0,N
M0/104G,Laboratori de recerca,20,M,M0/104G   ,75.0,N
M2/003.1,Laboratori de recerca,20,M,M2/003.1  ,40.0,N
M2/006,Laboratori de recerca,20,M,M2/006    ,40.0,N
M2/106.1,Laboratori de recerca,20,M,M2/106.1  ,4.0,N
M2/129,Laboratori de recerca,20,M,M2/129    ,57.0,N
M4/122A,Laboratori de recerca,20,M,M4/122A   ,23.0,N
M5/108,Laboratori de recerca,20,M,M5/108    ,19.0,N
M5/115,Laboratori de recerca,20,M,M5/115    ,4.0,N
M5/116,Laboratori de recerca,20,M,M5/116    ,5.0,N
M5/119,Laboratori de recerca,20,M,M5/119    ,12.0,N
M6/016,Laboratori de recerca,20,M,M6/016    ,13.0,N
MRA/-104,Laboratori de recerca,20,MRA,MRA/-104  ,73.0,N
MRA/-105,Laboratori de recerca,20,MRA,MRA/-105  ,36.0,N
QC/0089,Laboratori de recerca,20,Q,QC/0089   ,35.0,N
QP/0003,Laboratori de recerca,20,Q,QP/0003   ,75.0,N
QP/0005,Laboratori de recerca,20,Q,QP/0005   ,64.0,N
QP/0008.3,Laboratori de recerca,20,Q,QP/0008.3 ,5.0,N
C2/078,Laboratori de recerca Geotec.,20,C,C2/078    ,52.0,N
V0/209,Laboratori de reproducció,21,V,V0/209    ,16.0,N
VN/003,Laboratori recerca,20,V,VN/003    ,5.0,N
B1/153,Lavabo,23,B,B1/153    ,17.0,N
C5/1080-2,Lavabo,23,C,C5/1080-2 ,2.0,N
R/142-1,Lavabo,23,R,R/142-1   ,5.0,N
SAF1/0062,Lavabo,23,SF1,SAF1/0062 ,7.0,N
V0/028,Lavabo,23,V,V0/028    ,10.0,N
B5L/-103,Lavabo Psicobiologia,23,B,B5L/-103  ,2.0,N
B7/021,Lavabo d'homes,23,B,B7/021    ,11.0,N
C0/-102-2,Lavabo d'homes,23,C,C0/-102-2 ,11.0,N
C1/-120,Lavabo d'homes,23,C,C1/-120   ,6.0,N
C2/236,Lavabo d'homes,23,C,C2/236    ,12.0,N
C2/405,Lavabo d'homes,23,C,C2/405    ,12.0,N
C5/008,Lavabo d'homes,23,C,C5/008    ,16.0,N
C5/405,Lavabo d'homes,23,C,C5/405    ,12.0,N
G5/019,Lavabo d'homes,23,G,G5/019    ,10.0,N
IBB/004,Lavabo d'homes,23,IBB,IBB/004   ,12.0,N
M0/108,Lavabo d'homes,23,M,M0/108    ,15.0,N
M0/203,Lavabo d'homes,23,M,M0/203    ,15.0,N
M4/102,Lavabo d'homes,23,M,M4/102    ,15.0,N
M6/014.1,Lavabo d'homes,23,M,M6/014.1  ,14.0,N
SAF2/020,Lavabo d'homes,23,SF2,SAF2/020  ,2.0,N
M1/121,Lavabo d'homes. Porta interior,23,M,M1/121    ,1.0,S
B0/-110,Lavabo de dones,23,B,B0/-110   ,14.0,N
M2/004,Lavabo de dones,23,M,M2/004    ,15.0,N
M3/105,Lavabo de dones i minusvàlids,23,M,M3/105    ,30.0,N
C2/060,Lavabo de minusvàlids,23,C,C2/060    ,3.0,N
V2/011,Lavabo de minusvàlids,23,V,V2/011    ,3.0,N
C1/105,Lavabo dones,23,C,C1/105    ,11.0,N
C1/203,Lavabo dones,23,C,C1/203    ,11.0,N
C1/244,Lavabo dones,23,C,C1/244    ,11.0,N
C3/009,Lavabo dones,23,C,C3/009    ,12.0,N
C3/450,Lavabo dones,23,C,C3/450    ,16.0,N
C5/404,Lavabo dones,23,C,C5/404    ,10.0,N
G5/017,Lavabo dones,23,G,G5/017    ,11.0,N
M2/135,Lavabo dones,23,M,M2/135    ,15.0,N
SAF1/1101,Lavabo dones,23,SF1,SAF1/1101 ,1.0,N
SAF1/1104,Lavabo dones,23,SF1,SAF1/1104 ,1.0,N
A/0046.1,Lavabo dones/homes ICE,23,A,A/0046.1  ,8.0,N
B3BIS/-105,Lavabo homes,23,B,B3BIS/-105,16.0,S
B5/170,Lavabo homes Ps.Bàsica,23,B,B5/170    ,12.0,N
SAF3/034,Lavabo homes/Dones,23,SF3,SAF3/034  ,1.0,N
SAF3/042,Lavabo homes/Dones,23,SF3,SAF3/042  ,1.0,N
SAF1/0361,Lavabo vestuari núm. 1,23,SF1,SAF1/0361 ,7.0,N
SAF1/0431,Lavabo vestuari núm. 3,23,SF1,SAF1/0431 ,1.0,N
B3/-304B,Lavabos,23,B,B3/-304B  ,7.0,N
C0/018,Lavabos,23,C,C0/018    ,11.0,N
F/008,Lavabos,23,F,F/008     ,4.0,N
G6/016,Lavabos,23,G,G6/016    ,1.0,S
GL/103,Lavabos,23,G,GL/103    ,10.0,N
GL/302,Lavabos,23,G,GL/302    ,16.0,N
MRA/023,Lavabos,12,MRA,MRA/023   ,15.0,N
MRA/128,Lavabos,12,MRA,MRA/128   ,15.0,N
S3/-115,Lavabos Dona 8,23,S,S3/-115   ,30.0,N
GA/306,Lavabos Dona i Minusvàlids,23,G,GA/306    ,12.0,N
HSP/016,Lavabos Dones,23,HSP,HSP/016   ,14.0,N
V5/006,Lavabos PAS i professorat,23,V,V5/006    ,7.0,N
A/0074.1,Lavabos adaptats,23,A,A/0074.1  ,6.0,N
A/0075,Lavabos d'homes,23,A,A/0075    ,14.0,N
C2/307,Lavabos d'homes,23,C,C2/307    ,12.0,N
QC/0097,Lavabos d'homes,23,Q,QC/0097   ,16.0,N
QS/0029,Lavabos d'homes,23,Q,QS/0029   ,6.0,N
SAF1/1091,Lavabos d'homes,23,SF1,SAF1/1091 ,1.0,N
QS/1033,Lavabos d'homes + accés minusv,23,Q,QS/1033   ,3.0,N
I2/019,Lavabos d'homes alumnes,23,I,I2/019    ,29.0,N
I2/113,Lavabos d'homes alumnes,23,I,I2/113    ,14.0,N
I0/201,Lavabos d'homes professors,23,I,I0/201    ,9.0,N
A/-129.5,Lavabos de dones,23,A,A/-129.5  ,11.0,N
S/239,Laboratori Circuits E,21,S,S/239     ,71.0,N
QC/3078,Laboratori Clúster,20,Q,QC/3078   ,18.0,N
B5/132,Laboratori Conducta Humana,20,B,B5/132    ,12.0,N
Z7/505,Laboratori Especial Alt Risc,20,C,Z7/505    ,26.0,S
EST/-121A,Laboratori F,20,EST,EST/-121A ,13.0,N
V0/011,Laboratori H/AP,20,V,V0/011    ,23.0,N
C7/013-1,Laboratori ICP,20,C,C7/013-1  ,11.0,N
C5/050,Laboratori Magnetisme,20,C,C5/050    ,48.0,N
C1/335,Laboratori Micologia B.,20,C,C1/335    ,23.0,N
IBB/-104,Laboratori Microbiol.Aplicada,20,IBB,IBB/-104  ,32.0,N
C2/318,Laboratori Paleo,20,C,C2/318    ,26.0,N
V0/253,Laboratori Parasitologia,20,V,V0/253    ,39.0,N
V0/310,Laboratori Produccio,20,V,V0/310    ,11.0,N
C2/080-1,Laboratori RX,20,C,C2/080-1  ,58.0,N
SAF2/-201,Laboratori S. Màquines Piscina,36,SF2,SAF2/-201 ,9.0,N
C2/-167,Laboratori TEM,20,C,C2/-167   ,23.0,N
V0/120,Laboratori U. Biologia,21,V,V0/120    ,77.0,N
V0/145,Laboratori U. Bioquímica,21,V,V0/145    ,74.0,N
V0/185,Laboratori U. Bioquímica,20,V,V0/185    ,36.0,N
V0/223,Laboratori U. Microbiologia,21,V,V0/223    ,86.0,N
V0/311,Laboratori U. Nutrició,21,V,V0/311    ,84.0,N
V0/243,Laboratori U. Parasitologia,21,V,V0/243    ,50.0,N
V0/335,Laboratori U. Patologia Gral.,21,V,V0/335    ,23.0,N
V0/111INT,Laboratori U.Farmacologia,20,V,V0/111INT ,12.0,N
V0/333,Laboratori U.Patologia,20,V,V0/333    ,42.0,N
Z2/3415,Laboratori d'investigació,20,C,Z2/3415   ,20.0,S
Z3/4348,Laboratori d'investigació,20,C,Z3/4348   ,20.0,S
H/524,Laboratori de Cultiu Cel·lular,20,H,H/524     ,16.0,N
H/411,Laboratori de Morfologia,20,H,H/411     ,42.0,N
H/523,Laboratori de Producció II,20,H,H/523     ,11.0,N
Q5/1006,Laboratori de Projectes EE,21,Q,Q5/1006   ,25.0,N
C2/-151,Laboratori de docència,21,C,C2/-151   ,116.0,N
C2/090,Laboratori de docència,21,C,C2/090    ,69.0,N
C3/-118,Laboratori de docència,21,C,C3/-118   ,16.0,N
W/038,Magatzem,24,W,W/038     ,11.0,N
Z7/412-4,Magatzem,24,C,Z7/412-4  ,12.0,S
M0/015,Magatzem (Facultat),24,M,M0/015    ,8.0,S
M2/1071,Magatzem (Laboratori M2/107),24,M,M2/1071   ,10.0,N
H/017,Magatzem - nitrògen,24,H,H/017     ,4.0,N
HCV/-101,Magatzem 1,24,HCV,HCV/-101  ,26.0,N
B11/025,Magatzem Auditori,24,B,B11/025   ,65.0,N
S/016A,Magatzem Biblioteca,24,S,S/016A    ,8.0,N
A/0081,Magatzem Consergeria,24,A,A/0081    ,11.0,N
S/-104,Magatzem Consergeria,24,S,S/-104    ,17.0,N
QC/0014,Magatzem GAISL,10,Q,QC/0014   ,16.0,N
A/-142,Magatzem ICE,24,A,A/-142    ,140.0,N
C2/306,Magatzem Paleontologia,24,C,C2/306    ,11.0,N
C5/347.1,Magatzem antropologia,24,C,C5/347.1  ,26.0,N
I2/054A,Magatzem de control,24,I,I2/054A   ,10.0,N
X/EBG004,Magatzem de material,11,X,X/EBG004  ,13.0,N
B5B/-163,Magatzem de neteja,24,B,B5B/-163  ,12.0,N
G6/221-12,Magatzem de neteja,24,G,G6/221-12 ,8.0,N
GTP/024.1,Magatzem de neteja,24,GTP,GTP/024.1 ,3.0,N
S/134A,Magatzem de neteja,12,S,S/134A    ,2.0,N
C7/104-1,Magatzem de practiques,24,C,C7/104-1  ,12.0,N
B1/1048,Magatzem departament,24,B,B1/1048   ,6.0,N
GA/105,Magatzem elèctric,24,G,GA/105    ,12.0,N
C1/344,Magatzem quadre elèctric,36,C,C1/344    ,9.0,N
SAF3/053,Magatzem roba esportiva,24,SF3,SAF3/053  ,5.0,N
B9/205.2,Magatzem secretaria,24,B,B9/205.2  ,20.0,N
C5B/-144,Magatzem sòls CREAF Ecologia,24,C,C5B/-144  ,20.0,N
B7/200,Manteniment,24,B,B7/200    ,42.0,N
C5B/-170,Maquinària de l'ascensor,36,C,C5B/-170  ,9.0,N
K/3003,Maquinària de l'ascensor,36,K,K/3003    ,8.0,N
C2/067,Menjador,26,C,C2/067    ,26.0,N
C3/431,Menjador,26,C,C3/431    ,14.0,N
C5/167,Menjador,26,C,C5/167    ,12.0,N
V3/005A,Menjador HCV,26,V,V3/005A   ,16.0,N
M3/010,Menjador del PAS,26,M,M3/010    ,42.0,N
IBB/0123,Microscòpia,20,IBB,IBB/0123  ,9.0,S
L/0371,Minibar,12,L,L/0371    ,9.0,N
L/040,Minibar,12,L,L/040     ,23.0,N
I0/405,Motor de la calefacció,36,I,I0/405    ,3.0,N
I0/406,Motor de la calefacció,36,I,I0/406    ,3.0,N
EST/-106,Muntacàrregues (part baixa),45,EST,EST/-106  ,10.0,N
B2/137,Neteja,12,B,B2/137    ,4.0,N
B4/007,Neteja,24,B4,B4/007    ,2.0,N
C7/007,Neteja,24,C,C7/007    ,4.0,N
B0/-312,Nucli Ascensors,45,B,B0/-312   ,15.0,N
H/5E,Nucli d'accés,27,H,H/5E      ,58.0,N
A/OSHA,Osha,16,A,A/OSHA    ,1.0,N
X/BOMBERS,Parc de Bombers de Bellaterra,11,X,X/BOMBERS ,1.0,N
L/0282,Pas d'instal·lacions,36,L,L/0282    ,1.0,N
L/103,Pas d'instal·lacions,36,L,L/103     ,1.0,N
L/130,Pas d'instal·lacions,36,L,L/130     ,2.0,N
L/141,Pas d'instal·lacions,36,L,L/141     ,1.0,N
L/2191,Pas d'instal·lacions,36,L,L/2191    ,1.0,N
L/235,Pas d'instal·lacions,36,L,L/235     ,2.0,N
L/303,Pas d'instal·lacions,36,L,L/303     ,1.0,N
U/000,Pas i escales,27,U,U/000     ,45.0,N
C7/231,Pasarel·la senars/parells,27,C,C7/231    ,20.0,N
C7/327,Pasarel·la senars/parells,27,C,C7/327    ,20.0,N
M6/123,Pass. Hist. Medicina i Bioquím,27,M,M6/123    ,37.0,N
V0/3P5,Pass. esc. i  asc. zona nutric,27,V,0         ,77.0,S
B9/0056,Passadis,27,B,B9/0056   ,19.0,N
